Year,Agency Name,Vendor Name,Vendor Zip,Amount
2008,DEPARTMENT OF HUMAN RESOURCES,ERA MARTIN ASSOCIATES,21804,200
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,ERA MARTIN ASSOCIATES,21804,15366
2008,STATE HIGHWAY ADMIN,BELTWAY PAVING,20604,22170
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,BELTWAY PAVING,20604,19400
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,POOR BOY'S PRODUCE INC,21222,275000
2008,DEPARTMENT OF GENERAL SERVICES,TOWSON MEDICAL EQUIPMENT CO INC,21286,215
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TOWSON MEDICAL EQUIPMENT CO INC,21286,357117.86
2008,DEPARTMENT OF HUMAN RESOURCES,TOWSON MEDICAL EQUIPMENT CO INC,21286,17247.52
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,TOWSON MEDICAL EQUIPMENT CO INC,21286,188450
2008,MARYLAND STATE POLICE,TOWSON MEDICAL EQUIPMENT CO INC,21286,16006.82
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DUFFER HEATING & A/C CONTROL,21037,27395
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WS ASSC T/A APPLE DISC DRUGS,21801,1747433.27
2008,DEPARTMENT OF HUMAN RESOURCES,WS ASSC T/A APPLE DISC DRUGS,21801,123.68
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,WS ASSC T/A APPLE DISC DRUGS,21801,219.91
2008,DEPARTMENT OF HUMAN RESOURCES,SANCTUARY AT KINGDOM SQUARE,20743,2404.61
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,SANCTUARY AT KINGDOM SQUARE,20743,51297.51
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,FACILITY DYNAMICS ENGINEERING,21046,85628.94
2008,STATE HIGHWAY ADMIN,CHUCK'S ELECTRICAL SERVICE INC,21617,18293.04
2008,DEPARTMENT OF NATURAL RESOURCES,CHUCK'S ELECTRICAL SERVICE INC,21617,1530
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHUCK'S ELECTRICAL SERVICE INC,21617,2791
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,CHUCK'S ELECTRICAL SERVICE INC,21617,10230
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,BALTIMORE READS INC,21202,301388.6
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,KIDS FARM INC,20639,41328.76
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAXIM PHARMACY,20884,88755.13
2008,MARYLAND STADIUM AUTHORITY,HILLIS-CARNES ENGINEERING ASSOCIATES INC,20701,260
2008,MARYLAND FOOD CENTER AUTHORITY,HILLIS-CARNES ENGINEERING ASSOCIATES INC,20701,2390
2008,STATE HIGHWAY ADMIN,HILLIS-CARNES ENGINEERING ASSOCIATES INC,20701,473126.36
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,WEE CARE BEST - FINKSBURG,21048,150881.49
2008,MARYLAND STADIUM AUTHORITY,"LMC LANDSCAPING, INC.",21207,26659.03
2008,STATE HIGHWAY ADMIN,"LMC LANDSCAPING, INC.",21207,164205.22
2008,BOARDS COMMISSIONS & OFFICES,CENTER FOR CHILDREN,20646,822
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CENTER FOR CHILDREN,20646,69.36
2008,DEPARTMENT OF HUMAN RESOURCES,CENTER FOR CHILDREN,20646,281531.13
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CENTER FOR CHILDREN,20646,255
2008,DEPARTMENT OF JUVENILE SERVICES,CENTER FOR CHILDREN,20646,86712.03
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VILLAGE OF HOPE INC,21802,62080.58
2008,DEPARTMENT OF HUMAN RESOURCES,VILLAGE OF HOPE INC,21801,60
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,VILLAGE OF HOPE INC,21801,922
2008,BOARDS COMMISSIONS & OFFICES,GKV,21230,80882.45
2008,MARYLAND INSURANCE ADMINISTRATION,GKV,21230,585928.87
2008,MARYLAND STATE LOTTERY AGENCY,GKV,21230,3675351.72
2008,MARYLAND TRANSIT ADMINISTRATION,GKV,21230,394180.4
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GKV,21230,486996.26
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,GKV,21230,3636483.02
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SQUIRES COURT OF FRUITLAND,21801,4928.4
2008,DEPARTMENT OF HUMAN RESOURCES,SQUIRES COURT OF FRUITLAND,21801,200
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SQUIRES COURT OF FRUITLAND,21801,39944
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,REHABILITATION EQUIP PROF,22304,847991.78
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VIKRAMADITYA POONAI,21502,34463.44
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,VIKRAMADITYA POONAI,21507,120
2008,STATE BOARD OF ELECTIONS,ATLANTIC SPECIALTY ADVERTISING INC,21401,5318.7
2008,MD DEPARTMENT OF AGRICULTURE,ATLANTIC SPECIALTY ADVERTISING INC,21401,24926
2008,STATE HIGHWAY ADMIN,J & P EXCAVATING COMPANY INC,21710,751022.32
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KENNEDY KRIEGER INST ASSO,21263,154856.52
2008,STATE HIGHWAY ADMIN,CARON EAST INC,21501,133081.37
2008,MD DEPARTMENT OF AGRICULTURE,CARON EAST INC,21502,20976.17
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARON EAST INC,21502,7.5
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CARON EAST INC,21501,16650
2008,OFFICE OF THE PUBLIC DEFENDER,ELLEN G MCDANIEL MD.,20777,36906.67
2008,MOTOR VEHICLE ADMINSTRATION,"H G ROEBUCK & SON, INC",21236,19290.03
2008,DEPARTMENT OF NATURAL RESOURCES,"H G ROEBUCK & SON, INC",21236,80000
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,"H G ROEBUCK & SON, INC",21236,55090
2008,MARYLAND PUBLIC TELEVISION,"H G ROEBUCK & SON, INC",21236,123435.04
2008,OFFICE OF THE PUBLIC DEFENDER,RIGLER & ONEILL,21009,34154.25
2008,COMPTROLLER OF MARYLAND,COMPUTER TEMPORARIES INC,20774,807951.35
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,COMPUTER TEMPORARIES INC,20774,27459.59
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DOCTOR'S COMMUNITY HOSP,20706,4666425.72
2008,DEPARTMENT OF JUVENILE SERVICES,DOCTOR'S COMMUNITY HOSP,21263,8466.1
2008,MARYLAND STATE POLICE,DOCTOR'S COMMUNITY HOSP,20706,60
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARDIOLOGY CENTER,21701,42708.59
2008,DEPARTMENT OF HUMAN RESOURCES,CARDIOLOGY CENTER,21701,100
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CARDIOLOGY CENTER,21701,720
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHASE BREXTON HEALTH SERVICES INC,21201,4747241.6
2008,DEPARTMENT OF HUMAN RESOURCES,CHASE BREXTON HEALTH SERVICES INC,21201,11660.62
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CHASE BREXTON HEALTH SERVICES INC,21201,4021
2008,DEPARTMENT OF HUMAN RESOURCES,COURT APPOINTED SPECIAL,20851,58987.5
2008,STATE HIGHWAY ADMIN,AE BRODHURST CORP,21045,321490.39
2008,MARYLAND PORT ADMINISTRATION,AE BRODHURST CORP,21045,84473.47
2008,MARYLAND TRANSIT ADMINISTRATION,AE BRODHURST CORP,21045,3450.96
2008,DEPARTMENT OF NATURAL RESOURCES,"COOK ROSS, INC",20910,28874.19
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEREFORD PHARMACY INC,21120,65503.73
2008,MILITARY DEPARTMENT,CARPET MILL DISCOUNTERS,21030,38754.36
2008,DEPARTMENT OF GENERAL SERVICES,CARPET MILL DISCOUNTERS,21030,10346.58
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",CARPET MILL DISCOUNTERS,21030,8251.13
2008,STATE HIGHWAY ADMIN,ALLEGANY AGGREGATES INC,21502,31097.8
2008,DEPARTMENT OF NATURAL RESOURCES,ALLEGANY AGGREGATES INC,21502,4874.19
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,ALLEGANY AGGREGATES INC,21502,4185.55
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FREDERICK FOOT CARE,21702,25790.1
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,I H SERVICES,21224,4220
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,I H SERVICES,21224,25294
2008,DEPARTMENT OF GENERAL SERVICES,TATE ENGINEERING SYSTEMS INC,21227,108
2008,MARYLAND TRANSIT ADMINISTRATION,TATE ENGINEERING SYSTEMS INC,21227,13676.99
2008,MD DEPARTMENT OF AGRICULTURE,TATE ENGINEERING SYSTEMS INC,21227,5997.38
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TATE ENGINEERING SYSTEMS INC,21227,15161.35
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,TATE ENGINEERING SYSTEMS INC,21227,7976.03
2008,DEPARTMENT OF JUVENILE SERVICES,TATE ENGINEERING SYSTEMS INC,21227,3585.86
2008,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,TATE ENGINEERING SYSTEMS INC,21227,2635.02
2008,MD DEPARTMENT OF AGRICULTURE,MD AGRICULTURAL EDUCATION FOUNDATION INC,21078,97500
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MD AGRICULTURAL EDUCATION FOUNDATION INC,21078,35000
2008,DEPARTMENT OF JUVENILE SERVICES,TOUCAN RESEARCH,81657,66881.12
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,G N I PROPERTIES INC,21801,12412.8
2008,DEPARTMENT OF HUMAN RESOURCES,G N I PROPERTIES INC,21801,5155
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,G N I PROPERTIES INC,21801,121724
2008,STATE HIGHWAY ADMIN,SCHNABEL ENGINEERING NORTH LLC,20878,60558.34
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SENIOR NETWORK INC DBA CRESCENT,20602,506200.38
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,SENIOR NETWORK INC DBA CRESCENT,20745,41952.63
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TEN OAKS PHARMACY,21737,26296.84
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GOLDEN CREST,21157,74888.84
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,EXTENDED CHILD CARE PROGRAM,21244,34280.17
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ENVIRONMENTAL PRODUCTS INC,21093,56997
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ENVIRONMENTAL PRODUCTS INC,21093,18510
2008,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,ENVIRONMENTAL PRODUCTS INC,21093,25952
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FOOD & FRIENDS INC,20011,69986.91
2008,DEPARTMENT OF HUMAN RESOURCES,FOOD & FRIENDS INC,20011,490625
2008,MD DEPARTMENT OF AGRICULTURE,PROGRESSIVE TITLE,21012,8291694.36
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,PROGRESSIVE TITLE,21113,170300
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,PROGRESSIVE TITLE,21012,7396582.28
2008,MARYLAND FOOD CENTER AUTHORITY,MARYLAND PAVING & SEALANT INC,20701,1601972.87
2008,STATE HIGHWAY ADMIN,MARYLAND PAVING & SEALANT INC,20701,157966.5
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BLACK LEADERSHIP COUNCIL FOR EXCELLENCE INC,20616,81836.22
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,BLACK LEADERSHIP COUNCIL FOR EXCELLENCE INC,20616,7500
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SERVICE COORDINATION INC,21703,10894841.5
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,WINTER PLACE INC,21701,40532.57
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASHINGTON CARDIO CTR PA,21203,51051.65
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,WASHINGTON CARDIO CTR PA,20010,135
2008,STATE HIGHWAY ADMIN,STREET TRAFFIC STUDIES LTD,21061,538902.85
2008,OFFICE OF THE ATTORNEY GENERAL,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,2479.39
2008,WORKERS' COMPENSATION COMMISSION,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,1051.03
2008,BOARD OF PUBLIC WORKS,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,687.72
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,20828.12
2008,MARYLAND DEPT. OF AGING,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,11060.12
2008,MARYLAND STADIUM AUTHORITY,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,745.56
2008,MILITARY DEPARTMENT,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,9526.92
2008,MD INST EMERG MEDICAL SERVICE SYSTEMS,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,11882.9
2008,MARYLAND DEPT. OF VETERANS AFFAIRS,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,7804.66
2008,MARYLAND INSURANCE ADMINISTRATION,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,6913.78
2008,COMPTROLLER OF MARYLAND,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,44708.73
2008,STATE TREASURER'S OFFICE,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,450.61
2008,MARYLAND STATE LOTTERY AGENCY,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,5745.84
2008,DEPARTMENT OF GENERAL SERVICES,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,9786.48
2008,MDOT THE SECRETARY'S OFFICE,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,19525.92
2008,STATE HIGHWAY ADMIN,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,266427.02
2008,MOTOR VEHICLE ADMINSTRATION,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,16999.47
2008,MARYLAND TRANSIT ADMINISTRATION,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,74283.48
2008,MARYLAND AVIATION ADMINISTRATION,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,57021.65
2008,MD DEPARTMENT OF AGRICULTURE,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,27685.97
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,53549.8
2008,DEPARTMENT OF HUMAN RESOURCES,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,35320.97
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,24809.31
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,299999.1
2008,BALTIMORE CITY COMMUNITY COLLEGE,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,45480.09
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,21739.09
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,8447.37
2008,DEPARTMENT OF THE ENVIRONMENT,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,102966.4
2008,DEPARTMENT OF JUVENILE SERVICES,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,41682.06
2008,MARYLAND STATE POLICE,NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC INC,80112,302222.24
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPECTRUM SUPPORT INC,21784,4261699.48
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EUTAW ONCOLOGY ASSOC,21158,423121.47
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,EUTAW ONCOLOGY ASSOC,21201,100
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JYOTIN PARIKH MD,21201,35843.4
2008,DEPARTMENT OF HUMAN RESOURCES,JYOTIN PARIKH MD,21201,60
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,JYOTIN PARIKH MD,21201,135
2008,STATE HIGHWAY ADMIN,INTERSTATE PAVING & SEALING,21740,25850
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NORTH ARUNDEL HEALTH SYSTM,21264,35576.43
2008,WORKERS' COMPENSATION COMMISSION,ABC BURGLAR ALARM SYSTEM INC,60455,4023.71
2008,STATE HIGHWAY ADMIN,ABC BURGLAR ALARM SYSTEM INC,60455,12354.34
2008,MOTOR VEHICLE ADMINSTRATION,ABC BURGLAR ALARM SYSTEM INC,60455,88177.16
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",ABC BURGLAR ALARM SYSTEM INC,60455,2100
2008,MARYLAND STATE POLICE,ABC BURGLAR ALARM SYSTEM INC,60455,441
2008,BOARDS COMMISSIONS & OFFICES,ATLANTIC GENERAL HOSPITAL,21811,12900
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ATLANTIC GENERAL HOSPITAL,19175,1357583.85
2008,DEPARTMENT OF HUMAN RESOURCES,ATLANTIC GENERAL HOSPITAL,21811,5460
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ATLANTIC GENERAL HOSPITAL,19175,45
2008,MARYLAND STATE POLICE,ATLANTIC GENERAL HOSPITAL,21811,12
2008,MARYLAND OFFICE OF PLANNING,GUNPOWDER VALLEY CONSERVANCY,21284,500
2008,DEPARTMENT OF NATURAL RESOURCES-CAPITAL,GUNPOWDER VALLEY CONSERVANCY,21284,264203.19
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SOLOMONS NURSING CENTER,20688,2946075.86
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MICHAEL J DODD M D  P A,20678,25782.81
2008,DEPARTMENT OF HUMAN RESOURCES,MICHAEL J DODD M D  P A,20678,235
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MICHAEL J DODD M D  P A,21401,200
2008,DEPARTMENT OF JUVENILE SERVICES,MICHAEL J DODD M D  P A,20678,1100
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,MOSS HILL TOWNHOUSES,21804,707235
2008,STATE HIGHWAY ADMIN,J M DORSEY INC,21157,80020
2008,SUBSEQUENT INJURY FUND,GLOBAL MESSENGER CORPORATION,21230,571.57
2008,MARYLAND INSURANCE ADMINISTRATION,GLOBAL MESSENGER CORPORATION,21230,415.7
2008,OFFICE OF ADMINISTRATIVE HEARINGS,GLOBAL MESSENGER CORPORATION,21230,13575.27
2008,MDOT THE SECRETARY'S OFFICE,GLOBAL MESSENGER CORPORATION,21230,550
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GLOBAL MESSENGER CORPORATION,21230,486.04
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GLOBAL MESSENGER CORPORATION,21230,9527.93
2008,DEPARTMENT OF JUVENILE SERVICES,GLOBAL MESSENGER CORPORATION,21230,13200.75
2008,MARYLAND OFFICE OF PLANNING,ANNAPOLIS & ANNE ARUNDEL CO CONFERENCE & VISITORS,21401,23750
2008,MARYLAND PORT ADMINISTRATION,ANNAPOLIS & ANNE ARUNDEL CO CONFERENCE & VISITORS,21401,100
2008,MARYLAND AVIATION ADMINISTRATION,ANNAPOLIS & ANNE ARUNDEL CO CONFERENCE & VISITORS,21401,45
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,ANNAPOLIS & ANNE ARUNDEL CO CONFERENCE & VISITORS,21401,51175.02
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,SCCI _SHARPSBURG CTR,21782,28803.07
2008,DEPARTMENT OF GENERAL SERVICES,HOLT PAPER & CHEMICAL CO. INC.,21230,126929.35
2008,MARYLAND AVIATION ADMINISTRATION,HOLT PAPER & CHEMICAL CO. INC.,21230,113964.48
2008,DEPARTMENT OF HUMAN RESOURCES,HOLT PAPER & CHEMICAL CO. INC.,21230,1953.8
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HOLT PAPER & CHEMICAL CO. INC.,21802,36780.1
2008,MARYLAND SCHOOL FOR THE DEAF,HOLT PAPER & CHEMICAL CO. INC.,21230,3322.15
2008,STATE HIGHWAY ADMIN,TURLINGTON VALUATION ASSOC INC,21030,20721
2008,MARYLAND PORT ADMINISTRATION,TURLINGTON VALUATION ASSOC INC,21030,5900
2008,MARYLAND TRANSIT ADMINISTRATION,TURLINGTON VALUATION ASSOC INC,21030,5699
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TURLINGTON VALUATION ASSOC INC,21030,12633
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,TURLINGTON VALUATION ASSOC INC,21030,24459
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ADNET/ACCOUNTNET INC,21045,39878.99
2008,DEPARTMENT OF HUMAN RESOURCES,MOVEABLE FEAST,21203,322465.52
2008,MARYLAND OFFICE OF PLANNING,ANNAPOLIS MARITIME MUSEUM INC,21403,93606
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,ANNAPOLIS MARITIME MUSEUM INC,21403,2500
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,BLADES SCHOOL,20619,9240
2008,MARYLAND HIGHER EDUCATION COMMISSION,BLADES SCHOOL,20619,29250
2008,STATE HIGHWAY ADMIN,CYLOS INC,20705,168876.34
2008,STATE HIGHWAY ADMIN,SMIROLDO EXCAVATING INC,20772,84925
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DR KIOUNE & ASSOCIATES,21030,101728.85
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,DR KIOUNE & ASSOCIATES,21201,30
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,GREATER BALTIMORE WOMEN'S BASKETBALL INC,21075,212270.37
2008,STATE BOARD OF ELECTIONS,151 WEST STREET LLC,21404,227023.07
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANAGED HEALTH CARE LTD,21044,2310619.24
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,INVOKE SYSTEMS,98004,22257.5
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,INVOKE SYSTEMS,21228,162103.57
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOME PROSTHETICARE,21208,36869.94
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,QUALA CARE CHILD CENTER INC,21090,29814.6
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LORIEN-FRANKFORD,21206,568685.39
2008,MARYLAND DEPT. OF VETERANS AFFAIRS,KELLER TRANSPORTATION INC,20601,925
2008,MARYLAND TRANSIT ADMINISTRATION,KELLER TRANSPORTATION INC,20601,10873367.88
2008,DEPARTMENT OF HUMAN RESOURCES,"ANNAPOLIS AREA MINISTRIES, INC.",21404,10000
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"ANNAPOLIS AREA MINISTRIES, INC.",21401,56423.04
2008,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,"ANNAPOLIS AREA MINISTRIES, INC.",21401,350000
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALL AMERICAN AMBULANCE & TRANSPORT,20754,254482.48
2008,DEPARTMENT OF HUMAN RESOURCES,ALL AMERICAN AMBULANCE & TRANSPORT,20754,410
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GOOD SAMARITAN NURSING CENTER,21239,6215495.44
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MD MENTORING PARTNERSHIP INC,21201,40
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MD MENTORING PARTNERSHIP INC,21201,91130
2008,DEPARTMENT OF GENERAL SERVICES,MELVIN BENHOFF SONS INC,21222,67821.95
2008,STATE HIGHWAY ADMIN,MELVIN BENHOFF SONS INC,21222,2757949.44
2008,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,MELVIN BENHOFF SONS INC,21222,830070.55
2008,MILITARY DEPARTMENT,CITIROOF CORPORATION,21046,9482
2008,DEPARTMENT OF GENERAL SERVICES,CITIROOF CORPORATION,21046,7975
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CITIROOF CORPORATION,21046,2485
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,CITIROOF CORPORATION,21046,567182.36
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,METRO CREMATORY INC,21228,119140
2008,DEPARTMENT OF JUVENILE SERVICES,PLEASANT HILL LIMITED PARTNERSHIP LLP,21117,29370
2008,MDOT THE SECRETARY'S OFFICE,HEFFNER & WEBER,21240,99000
2008,MD DEPARTMENT OF AGRICULTURE,OUR HOUSE INC,20833,300
2008,DEPARTMENT OF JUVENILE SERVICES,OUR HOUSE INC,20833,806481.62
2008,MARYLAND FOOD CENTER AUTHORITY,BWI DEVELOPMENT COUNCIL,21240,1500
2008,MARYLAND AVIATION ADMINISTRATION,BWI DEVELOPMENT COUNCIL,21240,55000
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED & SURG CLIN OF SO MD,21279,34378.44
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MED & SURG CLIN OF SO MD,20744,65
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GLASS SUBS ABUSE PROGRAM,21208,187100
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,GLASS SUBS ABUSE PROGRAM,21208,50
2008,DEPARTMENT OF JUVENILE SERVICES,GLASS SUBS ABUSE PROGRAM,21208,1597540.97
2008,STATE HIGHWAY ADMIN,WHITE PINE PAVING INC,21074,44467.5
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GEORGE C HAJJAR JR M D,20718,14331.48
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,GEORGE C HAJJAR JR M D,20718,32618
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BALTIMORE CHILD ABUSE CENTER INC,21218,206760
2008,DEPARTMENT OF HUMAN RESOURCES,BALTIMORE CHILD ABUSE CENTER INC,21218,189648
2008,STATE HIGHWAY ADMIN,DICARLO PRECISION INST CO,21801,1263.6
2008,DEPARTMENT OF NATURAL RESOURCES,DICARLO PRECISION INST CO,21801,112489.85
2008,MD DEPARTMENT OF AGRICULTURE,DICARLO PRECISION INST CO,21801,195
